date,forward_pe
2016-01-01,39.61828794570692
2016-01-04,39.20783327832292
2016-01-05,39.96603707599687
2016-01-06,39.58918124574693
2016-01-07,38.73990639293935
2016-01-08,38.31805095365332
2016-01-11,38.59511819135256
2016-01-12,38.90300916095649
2016-01-13,38.21038225443873
2016-01-14,38.340982174624266
2016-01-15,37.58513363190279
2016-01-18,37.58513363190279
2016-01-19,37.787854367281184
2016-01-20,36.68170438747737
2016-01-21,37.30401511992877
2016-01-22,38.256227074702736
2016-01-25,37.66988606147946
2016-01-26,38.26837184675571
2016-01-27,37.76729982754134
2016-01-28,37.16605990488012
2016-01-29,38.0719189805812
2016-02-01,38.5870086308396
2016-02-02,37.992596914368136
2016-02-03,37.82261029311218
2016-02-04,37.41067485648289
2016-02-05,36.09132100372119
2016-02-08,34.855239776330905
2016-02-09,34.462384757581724
2016-02-10,34.88103807060388
2016-02-11,34.45321822224128
2016-02-12,35.16335504300514
2016-02-15,35.22028781925851
2016-02-16,36.72578764231501
2016-02-17,36.99210058963872
2016-02-18,37.25986487606515
2016-02-19,37.53524692625919
2016-02-22,38.17595125970468
2016-02-23,38.09218402471719
2016-02-24,37.31708862478654
2016-02-25,37.80100835665324
2016-02-26,37.81996535477087
2016-02-29,37.8126591220404
2016-03-01,38.68803550599257
2016-03-02,38.88035865200404
2016-03-03,38.9210970911523
2016-03-04,39.08601642241906
2016-03-07,39.20960262095202
2016-03-08,38.76087281171526
2016-03-15,40.66213940437488
2016-03-16,40.9443229899089
2016-03-17,41.676590830517576
2016-03-18,41.6812829771741
2016-03-21,41.37705534780611
2016-03-22,41.37818519887316
2016-03-23,41.06482661040332
2016-03-24,41.05087349022202
2016-03-25,41.12458784551715
2016-03-28,41.49739488357342
2016-03-29,42.2162099181424
2016-03-30,42.11668490430248
2016-03-31,42.35800361288027
2016-04-01,42.347959400183
2016-04-04,42.29027558484893
2016-04-05,42.02075033992854
2016-04-06,42.24380657510824
2016-04-07,41.96322807362198
2016-04-08,42.4431935425732
2016-04-11,42.38658104588014
2016-04-12,42.73565604732377
2016-04-13,42.59167865615772
2016-04-14,42.26280644267867
2016-04-15,42.426952988048
2016-04-19,42.511989840762965
2016-04-20,41.68972069728866
2016-04-21,40.86842157749303
2016-04-22,41.382768405011696
2016-04-25,41.48712067181592
2016-04-26,40.787465240916845
2016-05-06,40.48062830681345
2016-05-11,40.05358182902399
2016-05-12,40.297301509814005
2016-05-13,39.8804182550568
2016-05-16,39.9701317759632
2016-05-17,39.40673145898293
2016-05-18,38.95541775647234
2016-05-19,39.18454450548182
2016-05-20,39.58861897783154
2016-05-23,39.66928163175492
2016-05-24,40.10133870068949
2016-05-25,40.23782107746892
2016-05-26,40.21516015347886
2016-05-27,40.35384734775979
2016-05-30,40.398958593692335
2016-05-31,40.4068666480561
2016-06-01,40.43068510930752
2016-06-02,40.62477050565453
2016-06-03,40.78079007945985
2016-06-06,40.60924247252378
2016-06-07,40.81291534102083
2016-06-08,40.83719312183457
2016-06-09,40.78153352097471
2016-06-10,40.56889852439199
2016-06-13,40.633381390837954
2016-06-14,40.5572680425058
2016-06-15,41.01242851512326
2016-06-16,41.23265957140341
2016-06-17,41.222054186894
2016-06-20,41.537387202035184
2016-06-21,41.72500705218585
2016-06-22,41.65208932630333
2016-06-23,42.06844952559863
2016-06-24,41.14343875164041
2016-06-27,40.94340392907644
2016-06-28,41.8928987031532
2016-06-29,43.11995434621771
2016-06-30,43.45468529521986
2016-07-01,43.24410551523231
2016-07-04,43.25518050779172
2016-07-05,43.50867601893192
2016-07-06,43.36010000626171
2016-07-07,43.14177802543336
2016-07-08,43.97817367516094
2016-07-11,44.225928073321775
2016-07-12,44.382046259370135
2016-07-13,44.3229303291955
2016-07-14,44.03238884046343
2016-07-15,44.09834338000752
2016-07-18,43.99311099113746
2016-07-19,43.856034707816725
2016-07-20,43.60272997655652
2016-07-21,43.76314975408502
2016-07-22,44.17394335613741
2016-07-25,43.98502943823466
2016-07-26,43.6963064624499
2016-07-27,42.726235835725184
2016-07-28,42.53208146090383
2016-07-29,43.33210050940991
2016-08-01,43.91519930775328
2016-08-02,43.13703979383107
2016-08-03,42.66476703402135
2016-08-04,42.62781547874892
2016-08-05,42.57412478580944
2016-08-08,42.73704443715079
2016-08-09,43.01380287205632
2016-08-10,42.792824761996094
2016-08-11,42.3937131587387
2016-08-12,42.45687010756026
2016-08-15,42.341820052393565
2016-08-16,41.86987439769351
2016-08-17,42.056216308056975
2016-08-18,42.01351363417003
2016-08-19,41.65749399542981
2016-08-22,41.8167381110255
2016-08-23,42.16193232927611
2016-08-24,42.01996036798972
2016-08-25,42.157107760693656
2016-08-26,41.70636035558056
2016-08-29,42.13390303423364
2016-08-30,42.06805271945278
2016-08-31,42.03778034512318
2016-09-01,42.09491629869818
2016-09-02,42.2832603128468
2016-09-05,42.2832603128468
2016-09-06,42.534181502081296
2016-09-07,42.7706883197101
2016-09-08,42.23384310134084
2016-09-09,40.56775262347685
2016-09-12,41.00890127778655
2016-09-13,39.99994924897691
2016-09-14,40.08136557684469
2016-09-15,40.2772154613303
2016-09-16,40.20611051682905
2016-09-19,40.58189868053103
2016-09-20,40.49463118175022
2016-09-21,40.92218187895783
2016-09-22,41.74319848081693
2016-09-23,41.78324176365096
2016-09-26,41.81510409271469
2016-09-27,41.61540540587243
2016-09-28,41.82997372469693
2016-09-29,41.29233874216599
2016-09-30,41.14058689006783
2016-10-03,40.40029630270908
2016-10-04,39.74877164027499
2016-10-05,38.97177203928255
2016-10-06,39.08044911831788
2016-10-07,38.92126126436693
2016-10-10,39.10567378307926
2016-10-11,38.75297455595703
2016-10-12,39.39572107166198
2016-10-13,39.40063353243394
2016-10-14,39.31582564548958
2016-10-17,39.41142240777283
2016-10-18,39.67698523252542
2016-10-19,39.84415264115098
2016-10-20,39.62237408469965
2016-10-21,39.66359235869555
2016-10-24,39.83336608121749
2016-10-25,39.57562111154249
2016-10-26,38.712547266952505
2016-10-27,37.31244597839214
2016-10-28,37.54338884718387
2016-10-31,38.10903292004265
2016-11-01,37.56438202986383
2016-11-02,36.79065630017749
2016-11-03,36.79899433216956
2016-11-04,37.11645538686601
2016-11-07,37.773096595950975
2016-11-08,38.145860987713725
2016-11-09,37.16337931008032
2016-11-10,36.529499220293374
2016-11-11,36.55382821195685
2016-11-14,37.3361289765738
2016-11-15,37.06764431181004
2016-11-16,37.00650005159728
2016-11-17,36.74901601371096
2016-11-18,36.84314983964779
2016-11-21,36.685698274057245
2016-11-22,37.38079764446417
2016-11-23,37.1312078681796
2016-11-25,37.25003318956889
2016-11-29,37.64490648720644
2016-11-30,37.20722526400439
2016-12-01,36.68409611790348
2016-12-02,36.92214389416654
2016-12-05,37.15203890410633
2016-12-06,37.370341392484
2016-12-07,38.20169108694606
2016-12-08,38.35022279558431
2016-12-09,38.33545638251755
2016-12-12,38.630864851459634
2016-12-13,39.03809180205268
2016-12-14,38.39460942120737
2016-12-15,38.16247874916991
2016-12-16,38.58688122012527
2016-12-19,38.90180302557509
2016-12-20,38.97845158123992
2016-12-21,38.82049257204851
2016-12-22,38.7601234573932
2016-12-23,38.8421761947171
2016-12-26,38.86018213720095
2016-12-27,38.97344562794781
2016-12-28,38.59607122282311
2016-12-29,38.978710959565454
2016-12-30,39.31334796509322
2017-01-02,39.29964437589162
2017-01-03,39.48311858599855
2017-01-04,39.872406664672255
2017-01-05,40.10056751664692
2017-01-06,40.148865098414255
2017-01-09,39.757558758191216
2017-01-10,39.237872247367775
2017-01-11,38.95593251825305
2017-01-12,39.10544364316069
2017-01-13,39.09802480599204
2017-01-16,39.074069225260416
2017-01-17,39.38367155789095
2017-01-18,39.49577441879602
2017-01-19,39.10652074916478
2017-01-20,38.773792841182576
2017-01-23,39.04113413045762
2017-01-24,39.18143740590918
2017-01-25,38.98328640602227
2017-01-26,38.888563193929215
2017-01-27,38.604519496308114
2017-01-30,37.87987664300703
2017-01-31,38.57775742496391
2017-02-01,37.94576783236855
2017-02-02,38.31028418327156
2017-02-03,38.19074957934438
2017-02-06,38.30900751616952
2017-02-07,38.309014503376325
2017-02-08,38.676131969946425
2017-02-09,38.911084842427336
2017-02-10,39.1710553671857
2017-02-13,37.77351549807268
2017-02-14,37.543978458425656
2017-02-15,37.45099652539017
2017-02-16,37.57039039426922
2017-02-17,37.319466499158885
2017-02-20,37.27364676673922
2017-02-21,37.77740422613244
2017-02-22,37.42853866114869
2017-02-23,38.12731945397345
2017-02-24,38.39186230943805
2017-02-27,38.41991784743695
2017-02-28,38.361772954540825
2017-03-01,38.37982252016874
2017-03-02,38.29268316490936
2017-03-03,38.09349597959929
2017-03-06,37.94984513190311
2017-03-07,38.1634705693588
2017-03-08,37.13845812399714
2017-03-09,36.5892028315324
2017-03-10,36.65335867487179
2017-03-13,36.59999504468195
2017-03-14,36.66569466049234
2017-03-15,37.34404466226597
2017-03-16,37.220308656509125
2017-03-17,37.239472294603495
2017-03-20,37.51399907500316
2017-03-21,37.40756227024218
2017-03-22,37.49600212281826
2017-03-23,37.78886629418776
2017-03-24,37.70450772263708
2017-03-27,37.64418141706482
2017-03-28,37.91296481270047
2017-03-29,37.94358891688832
2017-03-30,38.17080081378307
2017-03-31,38.38135526318622
2017-04-03,38.353846832356176
2017-04-04,38.03029987167941
2017-04-05,38.18317680462358
2017-04-06,38.33054549400492
2017-04-07,38.426958747922505
2017-04-10,38.58013617058855
2017-04-11,38.851154327075726
2017-04-12,38.78475169076658
2017-04-13,38.54608389767783
2017-04-14,38.67570712761603
2017-04-17,39.04978604771073
2017-04-18,38.7941556717263
2017-04-19,38.67378705474693
2017-04-20,38.65903340878053
2017-04-21,38.45268706292326
2017-04-24,38.05294813622226
2017-04-25,38.11709507488439
2017-04-26,37.41097797443276
2017-04-27,36.85113912493036
2017-04-28,37.4489637672624
2017-05-01,37.55671864263534
2017-05-02,37.65056980989859
2017-05-03,37.19913809499574
2017-05-04,37.290695247641565
2017-05-05,37.47515125303023
2017-05-08,37.26763699532907
2017-05-09,37.47334785138184
2017-05-10,37.68899941764848
2017-05-11,37.49595631836628
2017-05-12,37.26152740601458
2017-05-15,37.35746583705172
2017-05-16,37.052284337698346
2017-05-17,37.431043900871366
2017-05-18,37.433665554951325
2017-05-19,37.64943665807536
2017-05-22,37.73889150030742
2017-05-23,37.81464857443186
2017-05-24,38.05646123482003
2017-05-25,38.248910774677206
2017-05-26,38.21722265751377
2017-05-29,38.21724148892768
2017-05-30,38.13255595135025
2017-05-31,38.08515137119242
2017-06-01,38.23362150213892
2017-06-02,38.59054052754309
2017-06-05,38.56587822954585
2017-06-06,38.29208558047105
2017-06-07,38.43868722264771
2017-06-08,38.28610302439997
2017-06-09,38.40714887123129
2017-06-12,38.59737943051925
2017-06-13,38.83991985387256
2017-06-14,38.9593555011552
2017-06-15,39.153183572983615
2017-06-16,39.0598376613417
2017-06-19,39.19471214941578
2017-06-20,39.17676415725595
