date,top3,bot3,spread,ew,ic,top_names,bot_names
2007-06-30,-0.038654608016958414,0.0025564418295550193,-0.041211049846513435,-0.031651267012000286,-0.5666666666666667,"XLV,XLP,XLU","XLI,XLE,XLK"
2007-07-31,0.024108126605782914,0.008119250876844694,0.015988875728938222,0.013215735611136203,0.6,"XLP,XLV,XLF","XLB,XLK,XLE"
2007-08-31,0.019006984772557984,0.048416590259225956,-0.02940960548666797,0.03801632770663239,-0.48333333333333334,"XLV,XLP,XLY","XLU,XLK,XLE"
2007-09-30,-0.0011361800412652556,0.02184058434730603,-0.022976764388571286,0.020624618833297668,-0.21666666666666667,"XLV,XLY,XLF","XLK,XLI,XLE"
2007-10-31,-0.04091083636311036,-0.036955940994459834,-0.003954895368650527,-0.03165478422921729,-0.03333333333333333,"XLV,XLF,XLY","XLK,XLU,XLE"
2007-11-30,-0.05161991890840142,-0.004657627888289458,-0.04696229102011196,-0.008322454935094302,-0.48333333333333334,"XLF,XLV,XLY","XLB,XLU,XLP"
2007-12-31,-0.014002223128396754,-0.07943674287071185,0.0654345197423151,-0.057659772388915384,0.5,"XLF,XLV,XLY","XLE,XLU,XLB"
2008-01-31,-0.02553052960758669,0.024883460343246327,-0.050413989950833016,-0.019386270596739016,-0.3,"XLK,XLP,XLV","XLE,XLU,XLB"
2008-02-29,0.0003435230297842799,-0.00908043469306008,0.00942395772284436,-0.00652845566123925,0.0,"XLK,XLF,XLP","XLU,XLE,XLB"
2008-03-31,0.04746999025849615,0.0694139066190332,-0.021943916360537045,0.04403209345589417,-0.2333333333333333,"XLV,XLF,XLK","XLU,XLE,XLB"
2008-04-30,-0.006695268317200835,0.04661420954251542,-0.05330947785971625,0.02456209920570292,-0.5,"XLV,XLP,XLF","XLU,XLB,XLE"
2008-05-31,-0.09652465456375774,-0.06281996528367262,-0.03370468928008512,-0.07396715036580917,-0.11666666666666665,"XLF,XLP,XLV","XLY,XLU,XLB"
2008-06-30,0.03328589594038004,-0.0316562316227477,0.06494212756312774,-0.014876218391987273,0.6666666666666667,"XLP,XLI,XLF","XLY,XLB,XLU"
2008-07-31,0.0192630107606863,0.024701872204088853,-0.005438861443402554,0.014339229298317225,0.09999999999999999,"XLE,XLI,XLP","XLV,XLB,XLY"
2008-08-31,-0.12752848460340802,-0.060979731207790655,-0.06654875339561736,-0.10268606494498737,-0.5666666666666667,"XLE,XLU,XLI","XLP,XLV,XLY"
2008-09-30,-0.17880752694054883,-0.1390798982631669,-0.039727628677381915,-0.16911870794862627,-0.31666666666666665,"XLU,XLB,XLI","XLV,XLP,XLY"
2008-10-31,-0.014142425809482514,-0.07900408620097062,0.06486166039148811,-0.06794327267811846,0.6333333333333333,"XLU,XLI,XLP","XLE,XLY,XLB"
2008-11-30,-0.0030195263476882803,-0.004974130099447656,0.0019546037517593757,0.00454049521166755,0.11666666666666665,"XLP,XLI,XLU","XLE,XLB,XLY"
2008-12-31,-0.11191985919158898,-0.06594606451025405,-0.04597379468133493,-0.07922278641747231,0.09999999999999999,"XLP,XLU,XLF","XLE,XLY,XLB"
2009-01-31,-0.12785575733364465,-0.09813869432062428,-0.02971706301302038,-0.11226002917051844,-0.5,"XLP,XLF,XLU","XLE,XLY,XLB"
2009-02-28,0.04784738941987432,0.09996350510269969,-0.05211611568282537,0.08471233417113266,-0.4666666666666666,"XLP,XLU,XLI","XLE,XLB,XLY"
2009-03-31,0.09077623892927522,0.1397395504060225,-0.04896331147674729,0.1083716862994353,-0.43333333333333335,"XLP,XLU,XLF","XLE,XLB,XLY"
2009-04-30,0.051579116869353715,0.060003979503441794,-0.008424862634088079,0.059030848287459574,0.15,"XLP,XLU,XLV","XLE,XLY,XLB"
2009-05-31,0.00840153192407648,-0.04079776761210022,0.0491992995361767,-0.0071021885253605855,0.6166666666666666,"XLU,XLP,XLF","XLY,XLE,XLB"
2009-06-30,0.06429722527262527,0.08986661098515396,-0.02556938571252869,0.0776105639640944,-0.2333333333333333,"XLF,XLP,XLU","XLI,XLE,XLB"
2009-07-31,0.05071993073466404,0.02743308561168223,0.023286845122981813,0.034759220944311914,0.11666666666666665,"XLF,XLP,XLU","XLI,XLE,XLB"
2009-08-31,0.018631514609294946,0.04999556906444188,-0.031364054455146936,0.0333513640141176,-0.6666666666666667,"XLP,XLF,XLU","XLB,XLE,XLI"
2009-09-30,-0.025696162674569905,-0.02230330287928724,-0.003392859795282664,-0.022338494051678474,-0.21666666666666667,"XLF,XLU,XLP","XLB,XLE,XLI"
2009-10-31,0.06945078725346525,0.07463354227258079,-0.00518275501911554,0.06308426491417236,0.08333333333333334,"XLV,XLU,XLY","XLB,XLE,XLI"
2009-11-30,0.025720117195370523,0.01172087349472739,0.013999243700643132,0.018634656355816997,0.13333333333333333,"XLY,XLU,XLF","XLB,XLE,XLI"
2009-12-31,-0.01812158195052253,-0.04823162870576928,0.030110046755246752,-0.03630266218460971,0.19999999999999998,"XLY,XLF,XLP","XLK,XLE,XLI"
2010-01-31,0.02577056958532124,0.029083902289853025,-0.0033133327045317858,0.030736526332408406,0.049999999999999996,"XLK,XLY,XLU","XLV,XLE,XLI"
2010-02-28,0.05597609520486454,0.04826914631915602,0.007706948885708519,0.05547941003738926,0.03333333333333333,"XLY,XLK,XLU","XLP,XLE,XLI"
2010-03-31,0.03304813161172304,0.024461098829922905,0.008587032781800136,0.016539294399690065,0.11666666666666665,"XLY,XLU,XLK","XLP,XLE,XLI"
2010-04-30,-0.08016743766404462,-0.0763643879797331,-0.003803049684311513,-0.07826466227792034,0.09999999999999999,"XLY,XLK,XLB","XLP,XLF,XLI"
2010-05-31,-0.06020048470704975,-0.04501394723780568,-0.015186537469244067,-0.05431385675241761,0.0,"XLK,XLV,XLY","XLU,XLF,XLI"
2010-06-30,0.09403801400616119,0.0813660725158456,0.012671941490315586,0.07567866138344977,0.0,"XLK,XLY,XLB","XLU,XLF,XLI"
2010-07-31,-0.03744074364912009,-0.04433998249551855,0.00689923884639846,-0.038134625575499834,-0.016666666666666666,"XLK,XLY,XLV","XLI,XLF,XLU"
2010-08-31,0.1014420014187322,0.04669399211819377,0.054748009300538435,0.07896161195128422,0.6333333333333333,"XLK,XLV,XLY","XLP,XLF,XLU"
2010-09-30,0.058257143609446706,0.019130672461399545,0.03912647114804716,0.03777371431091413,0.8499999999999999,"XLK,XLB,XLY","XLF,XLP,XLU"
2010-10-31,0.006673619397694508,-0.0175932586674505,0.02426687806514501,0.0011449395378961096,0.5833333333333334,"XLB,XLY,XLK","XLF,XLP,XLU"
2010-11-30,0.059377523343162375,0.056351471017350795,0.0030260523258115804,0.061214624186123286,0.15,"XLK,XLB,XLY","XLP,XLF,XLU"
2010-12-31,0.008797197411614813,0.008557089944715194,0.00024010746689961948,0.018762325586590425,-0.03333333333333333,"XLB,XLK,XLY","XLF,XLP,XLU"
2011-01-31,0.036148284898928074,0.0229410854676253,0.013207199431302774,0.033716617451084216,0.18333333333333335,"XLB,XLK,XLY","XLP,XLU,XLF"
2011-02-28,-0.004589484054831765,-0.0060861546217535105,0.001496670566921746,0.002127894463318526,0.25,"XLB,XLK,XLY","XLP,XLU,XLF"
2011-03-31,0.028581767442561395,0.031114713193247916,-0.0025329457506865216,0.03110187481737729,-0.2833333333333333,"XLK,XLB,XLY","XLP,XLF,XLU"
2011-04-30,-0.02658297514378975,0.023720936670228305,-0.050303911814018054,-0.007990711179193996,-0.5666666666666667,"XLB,XLK,XLE","XLV,XLP,XLU"
2011-05-31,-0.020368961651816526,-0.0169755492555278,-0.003393412396288726,-0.017124114582703933,-0.049999999999999996,"XLE,XLB,XLK","XLV,XLP,XLU"
2011-06-30,-0.005221791100043061,-0.02058418927236838,0.01536239817232532,-0.02176877253843125,0.26666666666666666,"XLE,XLB,XLK","XLP,XLV,XLU"
2011-07-31,-0.0793823837164153,0.0008503543591736514,-0.08023273807558895,-0.048564312533738135,-0.7666666666666667,"XLI,XLE,XLB","XLV,XLP,XLU"
2011-08-31,-0.11934091846722161,-0.029219291856872148,-0.09012162661034946,-0.08015509917838602,-0.75,"XLI,XLE,XLF","XLV,XLP,XLU"
2011-09-30,0.15942009038343294,0.04692887843240371,0.11249121195102924,0.1126516837679305,0.8499999999999999,"XLF,XLI,XLE","XLV,XLP,XLU"
2011-10-31,-0.011671299818870015,0.015857143068683948,-0.02752844288755396,0.0007808729688334829,-0.2833333333333333,"XLI,XLF,XLB","XLV,XLP,XLU"
2011-11-30,-0.00405924859938452,0.025239120611047456,-0.029298369210431975,0.0043977611130002515,-0.5666666666666667,"XLF,XLI,XLB","XLV,XLP,XLU"
2011-12-31,0.07226896913242897,-0.006097284820063405,0.07836625395249237,0.04331956778689136,0.8499999999999999,"XLF,XLI,XLK","XLV,XLP,XLU"
2012-01-31,0.04956961752575739,0.018044903443781884,0.031524714081975505,0.03352497565715015,0.5,"XLI,XLK,XLF","XLV,XLP,XLU"
2012-02-29,-0.010669997901378162,0.026231182042852092,-0.036901179944230256,0.022547596690054225,-0.39999999999999997,"XLI,XLE,XLB","XLV,XLU,XLP"
2012-03-31,-0.008726621215350616,0.0039359651841185395,-0.012662586399469156,-0.0034856562490169895,-0.5666666666666667,"XLI,XLE,XLB","XLY,XLV,XLP"
2012-04-30,-0.0825895416733153,-0.0141171737133489,-0.06847236795996639,-0.05561758081569966,-0.7333333333333334,"XLI,XLE,XLB","XLU,XLV,XLP"
2012-05-31,0.035139052310035744,0.04062370973227791,-0.005484657422242169,0.03683340441255196,-0.08333333333333334,"XLK,XLE,XLI","XLV,XLU,XLP"
2012-06-30,0.023930792942205237,0.019957605120767125,0.0039731878214381115,0.012754879999085929,-0.15,"XLK,XLI,XLE","XLV,XLU,XLP"
2012-07-31,0.02688164273378731,-0.01148397923738742,0.038365621971174727,0.01705091085191078,0.5666666666666667,"XLI,XLK,XLB","XLV,XLU,XLP"
2012-08-31,0.01819578634687972,0.018360795341767416,-0.00016500899488769427,0.02131313133906201,-0.06666666666666667,"XLI,XLK,XLB","XLU,XLV,XLP"
2012-09-30,-0.028531100587233665,-0.0001694955000146603,-0.028361605087219004,-0.011322086375809053,-0.35,"XLI,XLK,XLB","XLU,XLP,XLV"
2012-10-31,0.004770817197794967,-0.006401929400173663,0.01117274659796863,0.004065594752302133,0.2333333333333333,"XLK,XLI,XLE","XLP,XLU,XLV"
2012-11-30,0.007893284271940101,-0.014157127840619696,0.022050412112559797,0.004878566109562992,0.2833333333333333,"XLK,XLI,XLE","XLY,XLP,XLV"
2012-12-31,0.053204544197789826,0.058601105546284504,-0.005396561348494679,0.05512272733478864,-0.2333333333333333,"XLK,XLI,XLE","XLF,XLB,XLV"
2013-01-31,0.011474861439926117,0.01354211268745864,-0.002067251247532523,0.013088196538318879,-0.13333333333333333,"XLK,XLI,XLE","XLY,XLF,XLV"
2013-02-28,0.021077466319369798,0.04563128759869972,-0.024553821279329924,0.0350346474829352,-0.6833333333333333,"XLK,XLI,XLB","XLP,XLV,XLF"
2013-03-31,0.0065097663950781275,0.038842629215426326,-0.032332862820348196,0.02030451166681345,-0.6833333333333333,"XLK,XLB,XLI","XLF,XLU,XLV"
2013-04-30,0.035531319524425044,-0.004356549070115179,0.03988786859454022,0.013155459101813002,0.5499999999999999,"XLI,XLE,XLK","XLF,XLV,XLU"
2013-05-31,-0.009290783969926553,-0.015163091052053454,0.005872307082126901,-0.016728444663476054,0.2333333333333333,"XLU,XLE,XLP","XLI,XLV,XLF"
2013-06-30,0.044400554826267515,0.06139682984990761,-0.016996275023640095,0.05210561095894758,-0.7666666666666667,"XLU,XLK,XLE","XLI,XLV,XLF"
2013-07-31,-0.020490560091457926,-0.037109322953695956,0.01661876286223803,-0.028565228408560066,0.35,"XLU,XLE,XLB","XLI,XLF,XLV"
2013-08-31,0.011746914483202827,0.04186110764937778,-0.030114193166174953,0.028503030498574746,-0.7833333333333333,"XLU,XLP,XLE","XLI,XLB,XLV"
2013-09-30,0.047924934098225215,0.04512185525456447,0.002803078843660746,0.04507043980662143,-0.09999999999999999,"XLU,XLP,XLE","XLY,XLI,XLB"
2013-10-31,0.013493760571980004,0.02684665223389208,-0.013352891661912078,0.022591449937923502,-0.31666666666666665,"XLU,XLP,XLF","XLK,XLB,XLI"
2013-11-30,0.010786723144178648,0.030401230252350198,-0.01961450710817155,0.02076802042327075,-0.4666666666666666,"XLU,XLE,XLP","XLY,XLI,XLK"
2013-12-31,-0.019496402322135713,-0.038526080924200734,0.01902967860206502,-0.03140560951337676,0.11666666666666665,"XLU,XLP,XLF","XLB,XLI,XLK"
2014-01-31,0.041582314921600805,0.058385232354582005,-0.0168029174329812,0.048317790661266104,-0.41666666666666663,"XLP,XLU,XLE","XLB,XLV,XLK"
2014-02-28,0.026589164358396273,-0.0039114716681664845,0.030500636026562757,0.006885303333354724,0.7666666666666667,"XLU,XLP,XLF","XLV,XLB,XLK"
2014-03-31,0.007428896131730367,0.021182868692546302,-0.013753972560815935,0.01217896272341522,-0.3666666666666667,"XLY,XLV,XLU","XLE,XLB,XLK"
2014-04-30,0.025596710994682192,0.007984748292633403,0.01761196270204879,0.02032572867936598,0.48333333333333334,"XLY,XLV,XLI","XLP,XLE,XLU"
2014-05-31,0.02598413936185784,0.017447318156029994,0.008536821205827844,0.01880527695179061,0.19999999999999998,"XLY,XLV,XLU","XLB,XLP,XLE"
2014-06-30,-0.017557040554586845,-0.0408721015813143,0.02331506102672746,-0.02289116518302814,0.4666666666666666,"XLY,XLV,XLI","XLB,XLU,XLE"
2014-07-31,0.0458648985223448,0.03234884453068032,0.01351605399166448,0.040687196216153715,0.7333333333333334,"XLU,XLI,XLP","XLF,XLE,XLK"
2014-08-31,-0.013877012167375616,-0.03326709681938922,0.019390084652013605,-0.019912021426817375,0.049999999999999996,"XLI,XLY,XLV","XLF,XLK,XLE"
2014-09-30,0.046734813238302385,0.026809029211348312,0.019925784026954073,0.023766265867318965,0.25,"XLU,XLY,XLI","XLF,XLP,XLK"
2014-10-31,0.03365761644591081,-0.006610636365910823,0.040268252811821635,0.02083510126656713,0.18333333333333335,"XLB,XLY,XLI","XLE,XLP,XLU"
2014-11-30,-0.0067608552249582106,-0.0025294328802429877,-0.004231422344715223,-0.003031129913249337,0.03333333333333333,"XLB,XLI,XLE","XLK,XLU,XLP"
2014-12-31,-0.013609932773386957,-0.010667115031793037,-0.0029428177415939203,-0.02304326355532281,0.08333333333333334,"XLB,XLI,XLV","XLU,XLP,XLE"
2015-01-31,0.07296661308663806,0.007807437449667276,0.06515917563697078,0.04701307082822313,0.7166666666666667,"XLI,XLY,XLK","XLP,XLU,XLE"
2015-02-28,-0.015090628753513044,-0.01725975729001113,0.0021691285364980866,-0.020486174455689107,0.0,"XLU,XLI,XLF","XLY,XLP,XLE"
2015-03-31,0.006757633395461353,0.019205478545257115,-0.012447845149795762,0.011271139375988757,-0.15,"XLI,XLU,XLK","XLP,XLY,XLE"
2015-04-30,0.018203467257737953,-0.010019353283029239,0.02822282054076719,0.007372978274521041,0.03333333333333333,"XLI,XLU,XLV","XLY,XLP,XLE"
2015-05-31,-0.043417474657597155,-0.031858195344052986,-0.011559279313544168,-0.028355261091483674,-0.06666666666666667,"XLI,XLU,XLB","XLF,XLK,XLE"
2015-06-30,0.004519647905613618,-0.004427260825285921,0.008946908730899539,0.014957113716592375,0.25,"XLU,XLI,XLB","XLF,XLV,XLE"
2015-07-31,-0.04839513383214563,-0.06518618109302247,0.016791047260876844,-0.057566499471237945,0.6333333333333333,"XLB,XLI,XLU","XLP,XLF,XLY"
2015-08-31,-0.05393668656131393,-0.03804313547559494,-0.015893551085718993,-0.030501456562300275,-0.19999999999999998,"XLB,XLI,XLV","XLF,XLP,XLE"
2015-09-30,0.09973913023563297,0.07708952103298154,0.022649609202651425,0.08183702761296902,0.16666666666666669,"XLI,XLB,XLV","XLF,XLP,XLE"
2015-10-31,-0.005273655671888089,-0.0007557265948670381,-0.0045179290770210505,0.001048976985395991,-0.049999999999999996,"XLV,XLI,XLU","XLP,XLK,XLE"
2015-11-30,-0.005461437419203056,-0.05621152404350368,0.050750086624300625,-0.024613997480214683,0.2833333333333333,"XLV,XLU,XLB","XLF,XLE,XLK"
2015-12-31,-0.04472019011816301,-0.022252008025075837,-0.02246818209308717,-0.032425482364742,-0.2833333333333333,"XLV,XLB,XLI","XLK,XLE,XLP"
2016-01-31,0.0033304014120068004,-0.001824919257095529,0.00515532066910233,0.0003027806412590761,-0.14285714285714288,"XLF,XLV,XLI","XLU,XLP,XLE"
2016-02-29,0.0576675148063562,0.07188007714700755,-0.014212562340651345,0.06512236470991489,-0.3333333333333334,"XLF,XLV,XLK","XLU,XLP,XLE"
2016-03-31,0.026031280123429923,0.01737903389229996,0.008652246231129961,0.010153081321724378,0.19047619047619052,"XLF,XLV,XLI","XLP,XLU,XLE"
2016-04-30,0.03004287621082365,0.004208959225833457,0.025833916984990192,0.012373386247849949,0.7142857142857144,"XLF,XLV,XLK","XLU,XLP,XLE"
2016-05-31,-0.015773355968961306,0.04801759466308816,-0.06379095063204947,0.010663515247526234,-0.880952380952381,"XLF,XLV,XLY","XLP,XLE,XLU"
2016-06-30,0.042943122688840374,-0.009144199652291038,0.05208732234113141,0.026082160412267352,0.5952380952380953,"XLF,XLV,XLY","XLE,XLP,XLU"
2016-07-31,-0.002317554629274706,-0.01727437791166238,0.014956823282387675,-0.0037974798627641165,0.38095238095238104,"XLF,XLV,XLY","XLP,XLI,XLU"
2016-08-31,-0.02103107740995902,0.007428191926852697,-0.028459269336811716,-0.002076376655044093,-0.7619047619047621,"XLF,XLP,XLV","XLK,XLU,XLI"
2016-09-30,-0.011364057240434952,-0.018586191436447314,0.0072221341960123624,-0.01522424320490777,0.19047619047619052,"XLF,XLV,XLU","XLE,XLK,XLI"
2016-10-31,0.069658323877688,0.04044794098380119,0.029210382893886812,0.03624504898948229,0.11904761904761905,"XLV,XLF,XLY","XLE,XLU,XLI"
2016-11-30,0.019326253548840617,0.015517069450745269,0.003809184098095348,0.016824097019715864,0.28571428571428575,"XLP,XLV,XLF","XLU,XLY,XLI"
2016-12-31,0.014172369971569084,0.024446767495912864,-0.01027439752434378,0.013110400321253188,-0.21666666666666667,"XLV,XLF,XLP","XLY,XLU,XLI"
2017-01-31,0.054239321030250975,0.03664891939222296,0.017590401638028018,0.03831882467587571,0.5666666666666667,"XLF,XLV,XLRE","XLU,XLY,XLI"
2017-02-28,-0.023514309205619404,0.009658696738370165,-0.03317300594398957,-0.006750960692415998,-0.8666666666666667,"XLF,XLRE,XLE","XLY,XLK,XLI"
2017-03-31,-0.01210551464306168,0.02124521449547978,-0.03335072913854146,0.006815968147661315,-0.9166666666666666,"XLE,XLF,XLRE","XLK,XLI,XLY"
2017-04-30,-0.013547329969318697,0.02277234177800702,-0.03631967174732572,0.011467605631177706,-0.7,"XLRE,XLE,XLF","XLI,XLY,XLK"
2017-05-31,0.02126691572868204,-0.024900805277050003,0.04616772100573204,0.001570188597744086,0.5333333333333333,"XLE,XLRE,XLF","XLU,XLK,XLY"
2017-06-30,0.01844086760000045,0.024031714741028127,-0.005590847141027679,0.017946705754597718,0.08333333333333334,"XLE,XLF,XLRE","XLK,XLV,XLY"
2017-07-31,-0.02006886261175722,0.009377541660539945,-0.029446404272297166,-0.0008914044002040766,-0.38333333333333336,"XLE,XLRE,XLF","XLV,XLK,XLY"
2017-08-31,0.017834255760414714,0.004895526065651727,0.012938729694762986,0.014381133794333319,0.19999999999999998,"XLE,XLP,XLRE","XLY,XLV,XLK"
2017-09-30,0.0012681454855816288,0.021674270184596296,-0.020406124699014667,0.017584731402827503,-0.3696969696969697,"XLP,XLE,XLF","XLI,XLK,XLV"
2017-10-31,0.03595467932727795,0.02476247017696694,0.011192209150311012,0.03089895975407577,0.4545454545454545,"XLP,XLE,XLF","XLY,XLB,XLK"
2017-11-30,0.024962985203155725,0.01090941526620115,0.014053569936954575,0.003351178635204588,0.12727272727272726,"XLE,XLP,XLF","XLI,XLV,XLY"
2017-12-31,0.007019609161981706,0.07054406571995024,-0.06352445655796854,0.038831862120849214,-0.7666666666666667,"XLE,XLU,XLP","XLI,XLF,XLY"
2018-01-31,-0.07447149474528536,-0.030507168870901102,-0.04396432587438426,-0.0495858916384463,-0.5030303030303029,"XLU,XLE,XLP","XLK,XLB,XLY"
2018-02-28,0.018525378424779748,-0.03320596270748636,0.05173134113226611,-0.015102725391912297,0.5636363636363636,"XLP,XLU,XLRE","XLV,XLK,XLY"
2018-03-31,-0.007012332734339655,0.011656537927359953,-0.01866887066169961,0.007054476450788383,-0.33333333333333326,"XLP,XLU,XLB","XLV,XLK,XLY"
2018-04-30,0.0017480712020879012,0.029838720903726745,-0.028090649701638843,0.015109355652213545,-0.2833333333333333,"XLP,XLF,XLI","XLK,XLV,XLY"
2018-05-31,0.014695700084009444,0.00847656093718585,0.0062191391468235935,0.008309789296804681,0.09090909090909088,"XLP,XLF,XLU","XLB,XLK,XLY"
2018-06-30,0.054862457488973636,0.016430160511901493,0.03843229697707214,0.033951698469762384,0.5757575757575757,"XLI,XLF,XLP","XLK,XLRE,XLY"
2018-07-31,-0.013370677930878908,0.05344310924367779,-0.0668137871745567,0.017481999808418015,-0.9151515151515152,"XLE,XLI,XLB","XLK,XLV,XLY"
2018-08-31,0.005542980785443648,0.008093849563782488,-0.00255086877833884,-0.0025889503510701183,0.0303030303030303,"XLE,XLB,XLI","XLV,XLK,XLY"
2018-09-30,-0.08408428674803843,-0.08294738250188143,-0.0011369042461570056,-0.058593546036906675,-0.18787878787878787,"XLF,XLE,XLB","XLY,XLK,XLV"
2018-10-31,0.029696088971917407,0.0463153139858401,-0.016619225013922694,0.028563641584269217,-0.09090909090909088,"XLI,XLF,XLY","XLP,XLU,XLV"
2018-11-30,-0.11081957231086263,-0.0739239919118045,-0.03689558039905813,-0.09208448046490657,-0.32121212121212117,"XLY,XLF,XLE","XLU,XLRE,XLV"
2018-12-31,0.08568498647040938,0.06606878755452406,0.019616198915885327,0.07811329663635021,0.41818181818181815,"XLK,XLY,XLF","XLRE,XLU,XLB"
2019-01-31,0.033060161594482475,0.028007492605346556,0.005052668989135919,0.030395374503912165,0.11515151515151514,"XLI,XLF,XLY","XLB,XLU,XLRE"
2019-02-28,-0.003003223423842405,0.038576883136640795,-0.0415801065604832,0.016189249733422284,-0.6,"XLF,XLY,XLI","XLK,XLU,XLRE"
2019-03-31,0.061399574942635406,0.02256201818226385,0.03883755676037155,0.02882451259096417,0.3939393939393939,"XLF,XLI,XLY","XLU,XLK,XLRE"
2019-04-30,-0.06831464666264686,-0.03694132703668881,-0.03137331962595805,-0.05578527015644349,-0.16363636363636364,"XLV,XLE,XLF","XLP,XLRE,XLK"
2019-05-31,0.0672488565375348,0.04187883300692855,0.025370023530606252,0.06244321669827388,0.3545454545454546,"XLV,XLF,XLI","XLK,XLU,XLRE"
2019-06-30,-0.0028313564983530513,0.017015213200034924,-0.019846569698387974,0.010259001787340042,-0.4000000000000001,"XLE,XLF,XLV","XLU,XLRE,XLK"
2019-07-31,-0.03855001923072735,0.002415682254020557,-0.04096570148474791,-0.010883695988754938,-0.4090909090909091,"XLV,XLE,XLI","XLB,XLU,XLK"
2019-08-31,0.021618228131446537,0.019468595381957776,0.0021496327494887613,0.01845778663632023,-0.13636363636363638,"XLV,XLE,XLF","XLK,XLRE,XLU"
2019-09-30,0.018437782062546242,0.010389564387067543,0.008048217675478699,0.01062439563150734,0.38181818181818183,"XLV,XLE,XLF","XLK,XLRE,XLU"
2019-10-31,0.03701149632113839,0.005898834078172821,0.03111266224296557,0.025122280057156735,0.4090909090909091,"XLV,XLE,XLI","XLRE,XLK,XLU"
2019-11-30,0.022534740302948924,0.026201701028877904,-0.0036669607259289805,0.02009953402057616,-0.2545454545454546,"XLE,XLV,XLY","XLP,XLB,XLK"
2019-12-31,-0.043803117474040386,-0.006201617471144634,-0.03760150000289575,-0.009083451502271694,-0.3272727272727273,"XLC,XLE,XLV","XLP,XLB,XLK"
