Date,Value
2020-09-21,99.985
2020-09-22,99.995
2020-09-23,99.985
2020-09-24,99.985
2020-09-25,99.985
2020-09-28,99.98
2020-09-29,99.98
2020-09-30,99.98
2020-10-01,99.98
2020-10-02,99.98
2020-10-05,99.96
2020-10-06,99.96
2020-10-07,99.95
2020-10-08,99.945
2020-10-09,99.945
2020-10-12,99.94
2020-10-13,99.95
2020-10-14,99.95
2020-10-15,99.95
2020-10-16,99.945
2020-10-19,99.945
2020-10-20,99.94
2020-10-21,99.935
2020-10-22,99.93
2020-10-23,99.935
2020-10-26,99.945
2020-10-27,99.945
2020-10-28,99.945
2020-10-29,99.94
2020-10-30,99.935
2020-11-02,99.92
2020-11-03,99.915
2020-11-04,99.94
2020-11-05,99.93
2020-11-06,99.915
2020-11-09,99.875
2020-11-10,99.88
2020-11-11,99.88
2020-11-12,99.885
2020-11-13,99.88
2020-11-16,99.88
2020-11-17,99.88
2020-11-18,99.875
2020-11-19,99.88
2020-11-20,99.88
2020-11-23,99.875
2020-11-24,99.875
2020-11-25,99.875
2020-11-27,99.88
2020-11-30,99.88
2020-12-01,99.86
2020-12-02,99.855
2020-12-03,99.86
2020-12-04,99.85
2020-12-07,99.86
2020-12-08,99.855
2020-12-09,99.85
2020-12-10,99.85
2020-12-11,99.865
2020-12-14,99.855
2020-12-15,99.845
2020-12-16,99.845
2020-12-17,99.845
2020-12-18,99.85
2020-12-21,99.85
2020-12-22,99.85
2020-12-23,99.85
2020-12-24,99.855
2020-12-28,99.85
2020-12-29,99.85
2020-12-30,99.85
2020-12-31,99.86
2021-01-04,99.87
2021-01-05,99.87
2021-01-06,99.855
2021-01-07,99.845
2021-01-08,99.85
2021-01-11,99.85
2021-01-12,99.84
2021-01-13,99.84
2021-01-14,99.85
2021-01-15,99.84
2021-01-19,99.85
2021-01-20,99.86
2021-01-21,99.85
2021-01-22,99.85
2021-01-25,99.855
2021-01-26,99.855
2021-01-27,99.855
2021-01-28,99.845
2021-01-29,99.855
2021-02-01,99.86
2021-02-02,99.855
2021-02-03,99.85
2021-02-04,99.835
2021-02-05,99.83
2021-02-08,99.825
2021-02-09,99.825
2021-02-10,99.83
2021-02-11,99.835
2021-02-12,99.795
2021-02-16,99.775
2021-02-17,99.785
2021-02-18,99.785
2021-02-19,99.76
2021-02-22,99.76
2021-02-23,99.765
2021-02-24,99.765
2021-02-25,99.705
2021-02-26,99.705
2021-03-01,99.715
2021-03-02,99.72
2021-03-03,99.705
2021-03-04,99.695
2021-03-05,99.69
2021-03-08,99.675
2021-03-09,99.675
2021-03-10,99.69
2021-03-11,99.695
2021-03-12,99.685
2021-03-15,99.685
2021-03-16,99.69
2021-03-17,99.7
2021-03-18,99.68
2021-03-19,99.68
2021-03-22,99.675
2021-03-23,99.66
2021-03-24,99.665
2021-03-25,99.67
2021-03-26,99.66
2021-03-29,99.65
2021-03-30,99.62
2021-03-31,99.6
2021-04-01,99.59
2021-04-05,99.5
2021-04-06,99.49
2021-04-07,99.535
2021-04-08,99.545
2021-04-09,99.54
2021-04-12,99.53
2021-04-13,99.545
2021-04-14,99.535
2021-04-15,99.565
2021-04-16,99.55
2021-04-19,99.555
2021-04-20,99.57
2021-04-21,99.54
2021-04-22,99.54
2021-04-23,99.54
2021-04-26,99.49
2021-04-27,99.48
2021-04-28,99.49
2021-04-29,99.49
2021-04-30,99.49
2021-05-03,99.505
2021-05-04,99.505
2021-05-05,99.505
2021-05-06,99.52
2021-05-07,99.56
2021-05-10,99.56
2021-05-11,99.545
2021-05-12,99.51
2021-05-13,99.4
2021-05-14,99.4
2021-05-17,99.4
2021-05-18,99.4
2021-05-19,99.385
2021-05-20,99.395
2021-05-21,99.4
2021-05-24,99.395
2021-05-25,99.4
2021-05-26,99.36
2021-05-27,99.35
2021-05-28,99.35
2021-06-01,99.295
2021-06-02,99.19
2021-06-03,99.155
2021-06-04,99.18
2021-06-07,99.175
2021-06-08,99.185
2021-06-09,99.205
2021-06-10,99.22
2021-06-11,99.205
2021-06-14,99.19
2021-06-15,99.185
2021-06-16,99.115
2021-06-17,99.065
2021-06-18,99.055
2021-06-21,99.06
2021-06-22,99.07
2021-06-23,99.035
2021-06-24,99.01
2021-06-25,99.005
2021-06-28,99.015
2021-06-29,99.015
2021-06-30,99.01
2021-07-01,99
2021-07-02,99.04
2021-07-06,99.07
2021-07-07,99.09
2021-07-08,99.145
2021-07-09,99.115
2021-07-12,99.1
2021-07-13,99
2021-07-14,99.04
2021-07-15,99.045
2021-07-16,99.045
2021-07-19,99.1
2021-07-20,99.1
2021-07-21,99.07
2021-07-22,99.09
2021-07-23,99.09
2021-07-26,99.085
2021-07-27,99.1
2021-07-28,99.065
2021-07-29,99.09
2021-07-30,99.11
2021-08-02,99.135
2021-08-03,99.15
2021-08-04,99.12
2021-08-05,99.085
2021-08-06,99.035
2021-08-09,99.02
2021-08-10,99.045
2021-08-11,99.07
2021-08-12,99.055
2021-08-13,99.07
2021-08-16,99.1
2021-08-17,99.085
2021-08-18,99.085
2021-08-19,99.09
2021-08-20,99.085
2021-08-23,99.08
2021-08-24,99.075
2021-08-25,99.07
2021-08-26,99.065
2021-08-27,99.09
2021-08-30,99.1
2021-08-31,99.1
2021-09-01,99.1
2021-09-02,99.1
2021-09-03,99.1
2021-09-07,99.08
2021-09-08,99.085
2021-09-09,99.085
2021-09-10,99.07
2021-09-13,99.075
2021-09-14,99.085
2021-09-15,99.075
2021-09-16,99.05
2021-09-17,99.04
2021-09-20,99.05
2021-09-21,99.055
2021-09-22,99.02
2021-09-23,98.965
2021-09-24,98.915
2021-09-27,98.91
2021-09-28,98.905
2021-09-29,98.915
2021-09-30,98.915
2021-10-01,98.915
2021-10-04,98.91
2021-10-05,98.895
2021-10-06,98.865
2021-10-07,98.835
2021-10-08,98.805
2021-10-11,98.765
2021-10-12,98.765
2021-10-13,98.765
2021-10-14,98.785
2021-10-15,98.7
2021-10-18,98.63
2021-10-19,98.66
2021-10-20,98.67
2021-10-21,98.58
2021-10-22,98.49
2021-10-25,98.57
2021-10-26,98.565
2021-10-27,98.555
2021-10-28,98.45
2021-10-29,98.435
2021-11-01,98.415
2021-11-02,98.45
2021-11-03,98.41
2021-11-04,98.45
2021-11-05,98.45
2021-11-08,98.39
2021-11-09,98.425
2021-11-10,98.24
2021-11-11,98.17
2021-11-12,98.175
2021-11-15,98.18
2021-11-16,98.175
2021-11-17,98.2
2021-11-18,98.215
