Date,Value
2021-09-02,92.23
2021-09-03,92.04
2021-09-07,92.52
2021-09-08,92.65
2021-09-09,92.48
2021-09-10,92.58
2021-09-13,92.62
2021-09-14,92.65
2021-09-15,92.49
2021-09-16,92.86
2021-09-17,93.2
2021-09-20,93.24
2021-09-21,93.2
2021-09-22,93.46
2021-09-23,93.1
2021-09-24,93.33
2021-09-27,93.38
2021-09-28,93.77
2021-09-29,94.34
2021-09-30,94.25
2021-10-01,94.04
2021-10-04,93.81
2021-10-05,93.98
2021-10-06,94.27
2021-10-07,94.22
2021-10-08,94.07
2021-10-11,94.32
2021-10-12,94.52
2021-10-13,94.08
2021-10-14,93.96
2021-10-15,93.94
2021-10-18,93.95
2021-10-19,93.79
2021-10-20,93.56
2021-10-21,93.77
2021-10-22,93.61
2021-10-25,93.81
2021-10-26,93.95
2021-10-27,93.86
2021-10-28,93.35
2021-10-29,94.12
2021-11-01,93.88
2021-11-02,94.09
2021-11-03,93.86
2021-11-04,94.35
2021-11-05,94.32
2021-11-08,94.05
2021-11-09,93.96
2021-11-10,94.85
2021-11-11,95.18
2021-11-12,95.13
2021-11-15,95.41
2021-11-16,95.92
2021-11-17,95.83
2021-11-18,95.54
2021-11-19,96.07
2021-11-22,96.5
2021-11-23,96.49
2021-11-24,96.84
2021-11-26,96.09
2021-11-29,96.34
2021-11-30,95.99
2021-12-01,96.05
2021-12-02,96.13
2021-12-03,96.12
2021-12-06,96.29
2021-12-07,96.37
2021-12-08,95.89
2021-12-09,96.27
2021-12-10,96.05
2021-12-13,96.32
2021-12-14,96.57
2021-12-15,96.51
2021-12-16,96.04
2021-12-17,96.57
2021-12-20,96.55
2021-12-21,96.49
2021-12-22,96.08
2021-12-23,96.02
2021-12-27,96.09
2021-12-28,96.2
2021-12-29,95.93
2021-12-30,95.97
2021-12-31,95.67
2022-01-03,96.24
2022-01-04,96.29
2022-01-05,96.19
2022-01-06,96.25
2022-01-07,95.74
2022-01-10,95.99
2022-01-11,95.62
2022-01-12,95
2022-01-13,94.79
2022-01-14,95.17
2022-01-18,95.73
2022-01-19,95.51
2022-01-20,95.74
2022-01-21,95.64
2022-01-24,95.92
2022-01-25,95.95
2022-01-26,96.49
2022-01-27,97.26
2022-01-28,97.27
2022-01-31,96.54
2022-02-01,96.39
2022-02-02,95.94
2022-02-03,95.38
2022-02-04,95.48
2022-02-07,95.4
2022-02-08,95.64
2022-02-09,95.49
2022-02-10,95.55
2022-02-11,96.08
2022-02-14,96.37
2022-02-15,95.99
2022-02-16,95.7
2022-02-17,95.8
2022-02-18,96.04
2022-02-22,96.03
2022-02-23,96.19
2022-02-24,97.14
2022-02-25,96.62
2022-02-28,96.71
2022-03-01,97.41
2022-03-02,97.39
2022-03-03,97.79
2022-03-04,98.65
2022-03-07,99.29
2022-03-08,99.06
