Date,Value
2022-05-31,96.88
2022-06-01,96.71
2022-06-02,96.735
2022-06-03,96.69
2022-06-06,96.625
2022-06-07,96.64
2022-06-08,96.59
2022-06-09,96.55
2022-06-10,96.41
2022-06-13,96.195
2022-06-14,96.195
2022-06-15,96.38
2022-06-16,96.39
2022-06-17,96.39
2022-06-21,96.36
2022-06-22,96.715
2022-06-23,96.815
2022-06-24,96.795
2022-06-27,96.695
2022-06-28,96.675
2022-06-29,96.75
2022-06-30,96.95
2022-07-01,97.08
2022-07-05,97.115
2022-07-06,96.915
2022-07-07,96.85
2022-07-08,96.755
2022-07-11,96.87
2022-07-12,96.91
2022-07-13,96.94
2022-07-14,96.895
2022-07-15,96.91
2022-07-18,96.88
2022-07-19,96.78
2022-07-20,96.81
2022-07-21,96.925
2022-07-22,97.085
2022-07-25,97.065
2022-07-26,97.06
2022-07-27,97.115
2022-07-28,97.205
2022-07-29,97.23
2022-08-01,97.26
2022-08-02,97.125
2022-08-03,97.065
2022-08-04,97.18
2022-08-05,96.955
2022-08-08,97.005
2022-08-09,96.915
2022-08-10,96.965
2022-08-11,96.805
2022-08-12,96.705
2022-08-15,96.83
2022-08-16,96.795
2022-08-17,96.68
2022-08-18,96.655
2022-08-19,96.6
2022-08-22,96.47
2022-08-23,96.515
2022-08-24,96.475
2022-08-25,96.535
2022-08-26,96.43
2022-08-29,96.375
2022-08-30,96.36
2022-08-31,96.385
2022-09-01,96.33
2022-09-02,96.4
2022-09-06,96.27
2022-09-07,96.29
2022-09-08,96.26
2022-09-09,96.255
2022-09-12,96.315
2022-09-13,96.13
2022-09-14,96.11
2022-09-15,96.05
2022-09-16,96.075
2022-09-19,95.975
2022-09-20,95.96
2022-09-21,95.9
2022-09-22,95.715
2022-09-23,95.63
2022-09-26,95.51
2022-09-27,95.625
2022-09-28,95.68
2022-09-29,95.63
2022-09-30,95.595
2022-10-03,95.74
2022-10-04,95.84
2022-10-05,95.76
2022-10-06,95.67
2022-10-07,95.57
2022-10-10,95.525
2022-10-11,95.575
2022-10-12,95.645
2022-10-13,95.475
2022-10-14,95.525
2022-10-17,95.53
2022-10-18,95.53
2022-10-19,95.365
2022-10-20,95.38
2022-10-21,95.48
2022-10-24,95.48
2022-10-25,95.555
2022-10-26,95.64
2022-10-27,95.725
2022-10-28,95.595
2022-10-31,95.525
2022-11-01,95.485
2022-11-02,95.435
2022-11-03,95.33
2022-11-04,95.395
2022-11-07,95.38
2022-11-08,95.465
2022-11-09,95.555
2022-11-10,95.965
2022-11-11,96.005
2022-11-14,95.95
2022-11-15,96.06
2022-11-16,96.095
2022-11-17,95.965
2022-11-18,95.89
2022-11-21,95.855
2022-11-22,95.905
2022-11-23,95.92
2022-11-25,95.92
2022-11-28,95.915
