date,adj_close,split_adj_close
2002-01-02,6.353826999664307,10.789999961853027
2002-01-03,6.471600532531738,10.989999771118164
2002-01-04,6.595262050628662,11.199999809265137
2002-01-07,6.595262050628662,11.199999809265137
2002-01-08,6.483377456665039,11.010000228881836
2002-01-09,6.445101737976074,10.944999694824219
2002-01-10,6.333215713500977,10.755000114440918
2002-01-11,6.2566657066345215,10.625
2002-01-14,6.050563812255859,10.274999618530273
2002-01-15,6.080005645751953,10.324999809265137
2002-01-16,5.935732841491699,10.079999923706055
2002-01-17,5.962233066558838,10.125
2002-01-18,5.909233093261719,10.03499984741211
2002-01-22,5.953402996063232,10.109999656677246
2002-01-23,6.050563812255859,10.274999618530273
2002-01-24,6.174227237701416,10.484999656677246
2002-01-25,6.356773376464844,10.795000076293945
2002-01-28,6.350881576538086,10.78499984741211
2002-01-29,6.268442153930664,10.645000457763672
2002-01-30,6.318493843078613,10.729999542236328
2002-01-31,6.4539361000061035,10.960000038146973
2002-02-01,6.424489974975586,10.90999984741211
2002-02-04,6.365604400634766,10.8100004196167
2002-02-05,6.283163070678711,10.670000076293945
2002-02-06,6.300830841064453,10.699999809265137
2002-02-07,6.286106586456299,10.675000190734863
2002-02-08,6.412714004516602,10.890000343322754
2002-02-11,6.586429595947266,11.1850004196167
2002-02-12,6.542265892028809,11.109999656677246
2002-02-13,6.612924098968506,11.229999542236328
2002-02-14,6.598205089569092,11.204999923706055
2002-02-15,6.624704360961914,11.25
2002-02-19,6.498096466064453,11.03499984741211
2002-02-20,6.592316150665283,11.194999694824219
2002-02-21,6.654150485992432,11.300000190734863
2002-02-22,6.713034152984619,11.399999618530273
2002-02-25,6.748365879058838,11.460000038146973
2002-02-26,6.760140895843506,11.479999542236328
2002-02-27,6.798417091369629,11.545000076293945
2002-02-28,6.795477390289307,11.539999961853027
2002-03-01,6.895581245422363,11.710000038146973
2002-03-04,7.084015846252441,12.029999732971191
2002-03-05,6.880863189697266,11.6850004196167
2002-03-06,7.007465839385986,11.899999618530273
2002-03-07,6.960354804992676,11.819999694824219
2002-03-08,6.930913925170898,11.770000457763672
2002-03-11,6.922082424163818,11.755000114440918
2002-03-12,6.933858394622803,11.774999618530273
2002-03-13,6.8455305099487305,11.625
